

[2022-08-08 10:24:56] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2022-08-08 10:24:56] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2022-08-08 10:24:56] Initialized system perf manager
[2022-08-29 12:42:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:42:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:42:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:45:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:57:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:57:31] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:57:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:57:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:57:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:58:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:58:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:59:01] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:59:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:59:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:59:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:59:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 12:59:51] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:00:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:00:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:02:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:02:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:03:43] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:04:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:11:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:11:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:13:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:14:19] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:14:26] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:14:26] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:14:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:21:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:21:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:21:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:22:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:25:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:25:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:25:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:25:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:25:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:26:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:26:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:26:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:26:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:37:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:37:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:37:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:37:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:42:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:42:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:42:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:43:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:43:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:44:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:45:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:45:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:45:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:46:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:46:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:46:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:46:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:47:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:47:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:47:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:47:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:48:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:48:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:48:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:49:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:49:17] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:50:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:50:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:50:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:51:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:51:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:52:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:56:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:56:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:56:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:56:17] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:57:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:57:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:57:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:57:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 13:59:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:05:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:05:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:07:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:07:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:09:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:10:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:10:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:41:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 14:41:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:04:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:04:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:04:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:05:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:06:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:08:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:09:11] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:09:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:21:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:21:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:36:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:36:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:36:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:37:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:37:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:37:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:37:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:38:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:38:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:39:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:39:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:39:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:39:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:39:42] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:39:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:39:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:40:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:41:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:41:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:42:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 15:42:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 16:14:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 16:29:17] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 16:49:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 16:49:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 16:49:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 16:49:26] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 16:49:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:14:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:14:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:14:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:14:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:14:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:15:44] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:15:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:16:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:16:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:18:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:18:06] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:18:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:19:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:19:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:19:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:19:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:19:33] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:20:02] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:20:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:20:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:20:15] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:20:18] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:20:21] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:20:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:21:10] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:21:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:25:44] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:25:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:25:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 17:26:43] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:06:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:06:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:07:04] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:07:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:07:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:07:26] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:07:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:07:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:08:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:10:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:10:14] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:10:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:10:37] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:30:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:30:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:30:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:30:01] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:39:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:39:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:22] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:24] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:40:30] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:44:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:44:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:44:47] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 18:45:09] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 19:16:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:07:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:25:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:25:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:25:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:35:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:35:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:36:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:38:34] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:38:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:39:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:39:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:40:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 20:41:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:20:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:20:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:20:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:20:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:20:20] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:29:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:29:23] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:30:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:30:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:44:08] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:47:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:47:58] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:54:54] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:54:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:55:00] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:55:27] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:55:32] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 21:58:28] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:00:01] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:00:12] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:02:36] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:02:45] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:02:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:02:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:03:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:13] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:16] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:25] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:35] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:38] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:39] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:40] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:41] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:44] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:46] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:48] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:49] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:50] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:52] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:53] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:55] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:56] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:57] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:11:59] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:12:01] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:12:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:12:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:12:03] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080
[2022-08-29 22:12:05] CSystemPerfManager::OnFocusedWindowChanged: ignoring game: 413080


[2023-01-13 19:57:08] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2023-01-13 19:57:08] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2023-01-13 19:57:08] Initialized system perf manager


[2023-03-22 22:36:11] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2023-03-22 22:36:11] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2023-03-22 22:36:11] Initialized system perf manager


[2024-03-04 18:57:28] Client version: 1709168962
[2024-03-04 18:57:28] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2024-03-04 18:57:28] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2024-03-04 18:57:28] Initialized system perf manager


[2024-03-08 09:20:37] Client version: 1709168962
[2024-03-08 09:20:37] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2024-03-08 09:20:37] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2024-03-08 09:20:37] Initialized system perf manager


[2024-06-05 20:16:05] Client version: 1709846872
[2024-06-05 20:16:05] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2024-06-05 20:16:05] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2024-06-05 20:16:05] Initialized system perf manager


[2024-06-11 09:59:39] Client version: 1709846872
[2024-06-11 09:59:39] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2024-06-11 09:59:39] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2024-06-11 09:59:39] Initialized system perf manager


[2024-07-03 13:14:45] Client version: 1709846872
[2024-07-03 13:14:45] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2024-07-03 13:14:45] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2024-07-03 13:14:45] Initialized system perf manager


[2024-07-14 12:04:21] Client version: 1718904662
[2024-07-14 12:04:21] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2024-07-14 12:04:21] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2024-07-14 12:04:21] Initialized system perf manager


[2024-08-22 11:47:26] Client version: 1718904662
[2024-08-22 11:47:26] CSystemPerfManager::UpdateCurrentGame: setting current gameid: 769
[2024-08-22 11:47:26] CSystemPerfManager::MaybeUpdateActiveGame: loading profile for gameid: 769
[2024-08-22 11:47:26] Initialized system perf manager


[2024-08-24 18:26:25] Client version: 1721173382
